pop_size,generations,selection,crossover,mutation,cx_rate,mut_rate,elitism_percent,runs,early_stop_gens,delta,avg_fitness,max_fitness,std_fitness,avg_generations,max_generations,std_generations,convergence_rate,avg_mutation_success_rate,avg_crossover_success_rate,avg_population_diversity,avg_fitness_progress,best_solution
50,50,tournament,table_preserve,one_point,0.9,0.9,0.1,30,3,3000,88166.67,123600.0,17718.57,13.7,28,6.08,0.1,0.1938,0.3041,5350.0756,"[47423.333333333336, 54296.666666666664, 57690.0, 62363.333333333336, 65676.66666666667, 68893.33333333333, 71723.33333333333, 73513.33333333333, 75916.66666666667, 77983.33333333333, 79196.66666666667, 81046.66666666667, 82686.66666666667, 83833.33333333333, 84726.66666666667, 85273.33333333333, 86430.0, 86616.66666666667, 86926.66666666667, 87160.0, 87393.33333333333, 87613.33333333333, 87986.66666666667, 87986.66666666667, 88106.66666666667, 88106.66666666667, 88166.66666666667]","[[9, 6, 53, 0, 17, 1, 30, 5], [41, 42, 40, 20, 18, 19, 39, 3], [36, 60, 7, 63, 61, 46, 62, 47], [12, 26, 16, 25, 13, 58, 55, 54], [23, 59, 24, 50, 29, 44, 48, 28], [43, 15, 37, 56, 8, 22, 57, 11], [27, 38, 35, 34, 14, 52, 31, 32], [33, 21, 10, 49, 51, 2, 4, 45]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.6,0.0,30,3,3000,95426.67,119000.0,13888.12,15.2,23,4.34,0.0667,0.1581,0.0095,3456.0304,"[47806.666666666664, 53116.666666666664, 57930.0, 62523.333333333336, 66686.66666666667, 70096.66666666667, 73806.66666666667, 77646.66666666667, 80336.66666666667, 83276.66666666667, 86250.0, 88516.66666666667, 90453.33333333333, 91700.0, 92733.33333333333, 93833.33333333333, 94633.33333333333, 94920.0, 95106.66666666667, 95333.33333333333, 95420.0, 95426.66666666667]","[[61, 8, 60, 33, 46, 47, 10, 58], [12, 29, 1, 2, 34, 13, 3, 0], [16, 17, 25, 27, 26, 18, 41, 5], [23, 50, 38, 28, 15, 24, 51, 4], [19, 32, 30, 20, 35, 53, 31, 14], [48, 22, 6, 7, 52, 44, 45, 57], [49, 39, 42, 59, 9, 62, 40, 63], [21, 43, 11, 37, 36, 54, 55, 56]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.6,0.05,30,3,3000,96480.0,116400.0,12199.27,15.73,23,3.55,0.1667,0.1588,0.0066,3400.1342,"[47843.333333333336, 52783.333333333336, 57496.666666666664, 61960.0, 66986.66666666667, 71096.66666666667, 74593.33333333333, 78660.0, 81723.33333333333, 85096.66666666667, 87273.33333333333, 89243.33333333333, 91230.0, 93173.33333333333, 94146.66666666667, 94840.0, 95326.66666666667, 95686.66666666667, 96100.0, 96466.66666666667, 96480.0, 96480.0]","[[8, 54, 39, 55, 41, 49, 42, 40], [10, 1, 0, 53, 15, 11, 35, 24], [7, 2, 9, 6, 3, 44, 52, 48], [17, 46, 5, 22, 16, 47, 4, 23], [31, 32, 58, 57, 56, 36, 21, 34], [45, 28, 33, 14, 13, 12, 29, 59], [27, 50, 30, 26, 61, 60, 25, 51], [63, 43, 38, 20, 62, 37, 18, 19]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.6,0.1,30,3,3000,96956.67,126800.0,15103.77,15.87,29,5.14,0.0667,0.1532,0.007,3403.0879,"[48080.0, 53313.333333333336, 58026.666666666664, 62233.333333333336, 66886.66666666667, 71200.0, 74786.66666666667, 77630.0, 80690.0, 83090.0, 86003.33333333333, 88043.33333333333, 90163.33333333333, 91683.33333333333, 92813.33333333333, 94206.66666666667, 94843.33333333333, 95523.33333333333, 95763.33333333333, 96323.33333333333, 96516.66666666667, 96583.33333333333, 96703.33333333333, 96703.33333333333, 96803.33333333333, 96956.66666666667, 96956.66666666667, 96956.66666666667]","[[10, 59, 37, 43, 20, 58, 19, 11], [4, 26, 25, 62, 15, 16, 21, 17], [7, 6, 61, 28, 60, 35, 63, 9], [3, 27, 14, 8, 45, 38, 44, 2], [47, 5, 32, 0, 48, 1, 46, 31], [49, 24, 12, 13, 23, 54, 53, 55], [29, 33, 50, 52, 30, 36, 51, 57], [42, 22, 56, 39, 34, 18, 40, 41]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.7,0.0,30,3,3000,103293.33,123400.0,12145.23,16.23,25,4.26,0.1333,0.1505,0.0105,3751.871,"[48963.333333333336, 54470.0, 59836.666666666664, 64760.0, 69166.66666666667, 73966.66666666667, 77743.33333333333, 81296.66666666667, 84830.0, 88080.0, 91243.33333333333, 93410.0, 95666.66666666667, 97586.66666666667, 99146.66666666667, 100366.66666666667, 101346.66666666667, 101940.0, 102280.0, 102813.33333333333, 103033.33333333333, 103273.33333333333, 103293.33333333333, 103293.33333333333]","[[49, 58, 0, 36, 1, 15, 41, 9], [13, 47, 25, 10, 12, 62, 26, 11], [48, 32, 38, 31, 46, 27, 42, 59], [17, 21, 45, 37, 43, 53, 55, 54], [60, 5, 19, 18, 20, 61, 16, 63], [57, 44, 30, 7, 22, 24, 23, 56], [8, 35, 39, 2, 3, 40, 34, 6], [14, 28, 33, 29, 4, 52, 51, 50]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.7,0.05,30,3,3000,100983.33,127200.0,11684.98,16.23,24,3.88,0.0667,0.15,0.0088,3607.6878,"[48570.0, 53843.333333333336, 59003.333333333336, 63570.0, 68236.66666666667, 72303.33333333333, 76363.33333333333, 80103.33333333333, 83800.0, 87256.66666666667, 90136.66666666667, 92110.0, 94023.33333333333, 95843.33333333333, 96910.0, 98030.0, 99076.66666666667, 99790.0, 100563.33333333333, 100643.33333333333, 100923.33333333333, 100970.0, 100983.33333333333]","[[32, 26, 61, 63, 60, 25, 38, 62], [12, 37, 56, 3, 43, 49, 57, 2], [52, 14, 18, 11, 13, 33, 20, 10], [50, 44, 7, 9, 6, 51, 8, 36], [45, 28, 29, 59, 55, 53, 54, 24], [30, 21, 23, 19, 34, 35, 4, 31], [39, 40, 48, 42, 46, 58, 41, 47], [27, 15, 5, 1, 22, 16, 17, 0]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.7,0.1,30,3,3000,102926.67,125000.0,12341.28,17.03,29,4.59,0.1667,0.153,0.0108,3581.4284,"[48123.333333333336, 52610.0, 57360.0, 62260.0, 66993.33333333333, 71553.33333333333, 75820.0, 79886.66666666667, 83113.33333333333, 86416.66666666667, 89530.0, 92020.0, 94683.33333333333, 96176.66666666667, 97526.66666666667, 98600.0, 99473.33333333333, 100126.66666666667, 101020.0, 101326.66666666667, 102046.66666666667, 102340.0, 102713.33333333333, 102726.66666666667, 102753.33333333333, 102880.0, 102926.66666666667, 102926.66666666667]","[[21, 51, 0, 28, 1, 29, 50, 30], [7, 63, 62, 45, 40, 55, 44, 6], [59, 3, 8, 2, 13, 12, 11, 10], [24, 23, 43, 20, 4, 19, 18, 16], [33, 57, 35, 46, 56, 47, 9, 34], [25, 26, 14, 32, 36, 31, 52, 58], [61, 42, 54, 60, 5, 38, 22, 53], [15, 49, 39, 17, 27, 41, 37, 48]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.8,0.0,30,3,3000,110980.0,139700.0,13621.51,18.93,29,4.98,0.0333,0.1308,0.0115,3890.2913,"[48103.333333333336, 53833.333333333336, 58943.333333333336, 63923.333333333336, 68286.66666666667, 72993.33333333333, 77596.66666666667, 81600.0, 85326.66666666667, 88806.66666666667, 92006.66666666667, 95346.66666666667, 97926.66666666667, 100543.33333333333, 102216.66666666667, 104130.0, 105356.66666666667, 106700.0, 107576.66666666667, 108876.66666666667, 109573.33333333333, 110400.0, 110660.0, 110806.66666666667, 110813.33333333333, 110966.66666666667, 110966.66666666667, 110980.0]","[[26, 25, 35, 15, 48, 16, 1, 0], [51, 50, 11, 30, 52, 38, 10, 49], [7, 6, 40, 27, 8, 42, 39, 41], [43, 32, 56, 37, 57, 62, 63, 31], [9, 53, 47, 28, 29, 59, 46, 33], [55, 4, 54, 23, 58, 17, 24, 22], [21, 12, 44, 3, 13, 36, 2, 14], [45, 60, 20, 5, 34, 19, 18, 61]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.8,0.05,30,3,3000,102783.33,119800.0,11992.92,16.93,23,4.01,0.2,0.1487,0.0081,3744.6446,"[47260.0, 52153.333333333336, 56713.333333333336, 61613.333333333336, 67220.0, 72090.0, 76003.33333333333, 79866.66666666667, 83526.66666666667, 87346.66666666667, 91000.0, 93093.33333333333, 95486.66666666667, 97383.33333333333, 98430.0, 99716.66666666667, 101283.33333333333, 101716.66666666667, 101990.0, 102590.0, 102640.0, 102783.33333333333]","[[15, 31, 17, 18, 5, 24, 32, 35], [27, 41, 29, 39, 45, 30, 58, 28], [19, 7, 14, 54, 9, 6, 36, 8], [11, 59, 2, 40, 52, 47, 10, 3], [25, 51, 57, 33, 53, 26, 34, 60], [46, 63, 13, 22, 12, 56, 48, 23], [42, 43, 55, 44, 49, 38, 37, 61], [0, 16, 4, 21, 62, 20, 1, 50]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.8,0.1,30,3,3000,104583.33,128700.0,12861.62,17.23,27,4.74,0.1,0.1427,0.01,3656.3276,"[48726.666666666664, 54203.333333333336, 58870.0, 63956.666666666664, 68303.33333333333, 72456.66666666667, 76850.0, 80366.66666666667, 84373.33333333333, 87880.0, 90313.33333333333, 92803.33333333333, 95690.0, 97870.0, 99443.33333333333, 100593.33333333333, 101173.33333333333, 101786.66666666667, 102700.0, 103133.33333333333, 103873.33333333333, 104170.0, 104310.0, 104456.66666666667, 104530.0, 104583.33333333333]","[[62, 60, 9, 53, 45, 8, 63, 61], [21, 29, 18, 40, 30, 28, 41, 39], [59, 38, 47, 27, 42, 58, 46, 31], [51, 7, 3, 11, 2, 14, 10, 6], [36, 52, 56, 34, 35, 16, 57, 19], [55, 50, 20, 17, 12, 33, 54, 13], [22, 1, 25, 5, 26, 15, 0, 49], [44, 37, 48, 32, 24, 43, 4, 23]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.9,0.0,30,3,3000,109036.67,134200.0,11219.58,17.87,28,3.73,0.0333,0.1386,0.012,3950.3587,"[47590.0, 53503.333333333336, 58696.666666666664, 63436.666666666664, 68206.66666666667, 72996.66666666667, 76976.66666666667, 81343.33333333333, 84876.66666666667, 89213.33333333333, 92196.66666666667, 95176.66666666667, 98106.66666666667, 100736.66666666667, 102916.66666666667, 104676.66666666667, 106076.66666666667, 107250.0, 107876.66666666667, 108490.0, 108683.33333333333, 108896.66666666667, 108910.0, 108910.0, 109036.66666666667, 109036.66666666667, 109036.66666666667]","[[26, 5, 15, 1, 16, 19, 0, 49], [41, 35, 53, 42, 34, 18, 20, 44], [56, 21, 33, 45, 48, 57, 17, 62], [50, 29, 39, 51, 52, 28, 40, 36], [12, 9, 27, 25, 30, 13, 31, 32], [4, 38, 43, 22, 23, 37, 24, 59], [60, 7, 6, 63, 54, 3, 61, 55], [14, 58, 10, 2, 46, 8, 11, 47]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.9,0.05,30,3,3000,105250.0,125600.0,11668.04,17.07,25,4.19,0.1,0.1411,0.0118,3821.887,"[48680.0, 53593.333333333336, 58686.666666666664, 63466.666666666664, 68100.0, 73046.66666666667, 77153.33333333333, 80990.0, 85480.0, 88660.0, 91480.0, 94123.33333333333, 96456.66666666667, 98796.66666666667, 100150.0, 101863.33333333333, 102736.66666666667, 103463.33333333333, 104083.33333333333, 104523.33333333333, 104943.33333333333, 105236.66666666667, 105250.0, 105250.0]","[[37, 30, 53, 28, 49, 59, 29, 2], [39, 36, 18, 20, 33, 40, 63, 19], [31, 5, 46, 24, 23, 4, 47, 32], [8, 7, 3, 62, 61, 6, 60, 9], [11, 43, 34, 44, 10, 35, 13, 12], [55, 58, 38, 48, 14, 56, 57, 54], [22, 27, 15, 26, 16, 1, 25, 0], [50, 51, 41, 52, 42, 45, 17, 21]]"
50,50,boltzmann,greedy_merge,one_point,0.3,0.9,0.1,30,3,3000,102670.0,131900.0,14188.03,16.1,24,4.46,0.0667,0.1414,0.0095,3821.0831,"[49453.333333333336, 54850.0, 59930.0, 64986.666666666664, 69570.0, 74416.66666666667, 78060.0, 81833.33333333333, 84660.0, 87930.0, 90363.33333333333, 92966.66666666667, 95690.0, 97276.66666666667, 98683.33333333333, 99663.33333333333, 100976.66666666667, 101556.66666666667, 101763.33333333333, 102170.0, 102530.0, 102670.0, 102670.0]","[[45, 35, 26, 5, 25, 21, 17, 27], [28, 14, 58, 13, 61, 12, 29, 30], [6, 7, 22, 59, 3, 34, 36, 2], [31, 52, 51, 8, 33, 24, 32, 50], [37, 20, 54, 49, 43, 44, 55, 19], [23, 1, 4, 9, 15, 53, 0, 16], [42, 38, 10, 11, 39, 48, 41, 40], [60, 62, 18, 46, 47, 57, 56, 63]]"
50,50,boltzmann,greedy_merge,one_point,0.4,0.6,0.0,30,3,3000,102040.0,125800.0,15069.7,16.73,30,5.43,0.0667,0.1548,0.0082,3661.3428,"[49350.0, 54250.0, 59043.333333333336, 63656.666666666664, 68170.0, 72186.66666666667, 75706.66666666667, 79023.33333333333, 82160.0, 85486.66666666667, 88100.0, 90740.0, 92893.33333333333, 94733.33333333333, 96266.66666666667, 97906.66666666667, 98706.66666666667, 99986.66666666667, 100200.0, 100500.0, 100913.33333333333, 101216.66666666667, 101610.0, 101720.0, 101780.0, 101926.66666666667, 102040.0, 102040.0, 102040.0]","[[6, 32, 10, 11, 31, 3, 43, 4], [16, 53, 19, 25, 48, 27, 38, 26], [37, 7, 62, 56, 59, 60, 63, 8], [51, 57, 24, 55, 50, 21, 54, 52], [58, 15, 20, 17, 18, 1, 49, 0], [2, 39, 35, 34, 5, 14, 12, 36], [13, 42, 40, 22, 61, 41, 9, 44], [29, 46, 33, 28, 30, 23, 45, 47]]"
50,50,boltzmann,greedy_merge,one_point,0.4,0.6,0.05,30,3,3000,96696.67,122200.0,13279.65,15.4,25,4.58,0.0667,0.1663,0.0064,3438.3071,"[46636.666666666664, 51616.666666666664, 56616.666666666664, 61246.666666666664, 65206.666666666664, 69253.33333333333, 73593.33333333333, 77383.33333333333, 81026.66666666667, 83856.66666666667, 86663.33333333333, 88873.33333333333, 90600.0, 92206.66666666667, 93636.66666666667, 94390.0, 95076.66666666667, 95603.33333333333, 95956.66666666667, 96296.66666666667, 96356.66666666667, 96630.0, 96696.66666666667, 96696.66666666667]","[[41, 45, 48, 40, 16, 39, 50, 51], [23, 34, 3, 33, 2, 43, 14, 35], [54, 18, 47, 15, 19, 46, 55, 5], [12, 13, 61, 10, 22, 60, 63, 4], [9, 52, 27, 7, 59, 8, 6, 36], [44, 29, 38, 26, 31, 32, 25, 28], [53, 37, 1, 0, 24, 21, 20, 17], [11, 56, 30, 62, 49, 58, 42, 57]]"
50,50,boltzmann,greedy_merge,one_point,0.4,0.6,0.1,30,3,3000,89566.67,120200.0,16449.65,14.2,27,5.35,0.0667,0.171,0.0132,3324.0978,"[47040.0, 51586.666666666664, 56580.0, 60913.333333333336, 64693.333333333336, 68613.33333333333, 71853.33333333333, 75180.0, 77886.66666666667, 80040.0, 81446.66666666667, 83143.33333333333, 84216.66666666667, 85463.33333333333, 86463.33333333333, 87490.0, 87920.0, 88233.33333333333, 88580.0, 88813.33333333333, 89126.66666666667, 89246.66666666667, 89313.33333333333, 89566.66666666667, 89566.66666666667, 89566.66666666667]","[[49, 20, 23, 41, 28, 47, 46, 34], [33, 63, 6, 1, 2, 5, 3, 0], [62, 53, 59, 25, 11, 36, 48, 14], [21, 8, 57, 56, 19, 17, 35, 10], [60, 24, 58, 37, 44, 38, 61, 43], [4, 9, 12, 29, 30, 27, 26, 13], [7, 32, 51, 40, 39, 31, 52, 50], [15, 55, 22, 54, 42, 16, 45, 18]]"
50,50,boltzmann,greedy_merge,one_point,0.4,0.7,0.0,30,3,3000,103840.0,133300.0,14638.48,16.7,25,4.68,0.0333,0.1484,0.0113,3762.4792,"[48546.666666666664, 53856.666666666664, 58953.333333333336, 63493.333333333336, 68126.66666666667, 72233.33333333333, 76400.0, 80230.0, 83806.66666666667, 86913.33333333333, 89573.33333333333, 91546.66666666667, 94386.66666666667, 96360.0, 98673.33333333333, 100310.0, 101150.0, 101916.66666666667, 102673.33333333333, 103020.0, 103413.33333333333, 103786.66666666667, 103840.0, 103840.0]","[[40, 18, 42, 19, 56, 39, 20, 15], [14, 54, 10, 55, 24, 23, 46, 11], [7, 36, 30, 2, 6, 52, 3, 22], [1, 0, 53, 48, 51, 50, 49, 27], [63, 9, 57, 60, 45, 58, 62, 61], [41, 21, 33, 59, 47, 8, 35, 34], [43, 5, 17, 4, 25, 16, 37, 26], [12, 13, 38, 32, 31, 44, 29, 28]]"
