pop_size,generations,selection,crossover,mutation,cx_rate,mut_rate,elitism_percent,runs,early_stop_gens,delta,avg_fitness,max_fitness,std_fitness,avg_generations,max_generations,std_generations,convergence_rate,avg_mutation_success_rate,avg_crossover_success_rate,avg_population_diversity,avg_fitness_progress,best_solution
250,100,boltzmann,greedy_merge,one_point,0.4,0.9,0.05,50,3,250,145592.0,157500.0,6495.35,30.0,41,5.1,0.34,0.0605,0.0085,4391.6492,"[56182.0, 63474.0, 70110.0, 76710.0, 82874.0, 88410.0, 93886.0, 99258.0, 103850.0, 108084.0, 112692.0, 116706.0, 120394.0, 123770.0, 126944.0, 129486.0, 131634.0, 133158.0, 135002.0, 136602.0, 137470.0, 138926.0, 140136.0, 140930.0, 141802.0, 142448.0, 142968.0, 143460.0, 143868.0, 144258.0, 144632.0, 144984.0, 145222.0, 145342.0, 145456.0, 145552.0, 145584.0, 145592.0, 145592.0, 145592.0]","[[36, 39, 42, 38, 58, 40, 41, 59], [61, 62, 48, 32, 63, 33, 60, 31], [34, 12, 10, 35, 2, 14, 11, 13], [43, 56, 53, 50, 57, 52, 37, 51], [29, 24, 30, 22, 28, 4, 23, 44], [46, 47, 20, 18, 19, 54, 55, 45], [0, 8, 7, 6, 3, 1, 9, 49], [16, 25, 21, 27, 5, 26, 17, 15]]"
250,100,boltzmann,greedy_merge,one_point,0.4,0.9,0.1,50,3,250,144156.0,155600.0,5803.87,29.14,42,4.62,0.28,0.064,0.0089,4373.2053,"[55874.0, 62990.0, 69674.0, 76062.0, 82370.0, 87662.0, 92884.0, 98002.0, 102790.0, 107576.0, 111924.0, 115898.0, 119632.0, 123096.0, 125870.0, 128532.0, 130790.0, 132746.0, 134428.0, 136162.0, 137718.0, 138860.0, 139838.0, 140856.0, 141524.0, 142308.0, 142766.0, 142994.0, 143130.0, 143294.0, 143370.0, 143650.0, 143674.0, 143810.0, 143986.0, 144010.0, 144096.0, 144096.0, 144156.0, 144156.0, 144156.0]","[[60, 62, 55, 54, 53, 58, 63, 61], [26, 21, 49, 27, 25, 37, 43, 17], [31, 20, 45, 52, 56, 19, 32, 57], [51, 8, 9, 2, 7, 3, 50, 6], [0, 12, 47, 1, 14, 13, 33, 46], [44, 11, 36, 30, 28, 10, 59, 29], [40, 39, 34, 42, 41, 35, 48, 38], [16, 23, 4, 5, 24, 15, 22, 18]]"
250,100,boltzmann,greedy_merge,one_point,0.7,0.8,0.0,50,3,250,144546.0,156300.0,6447.8,28.3,40,5.12,0.3,0.0632,0.0075,4563.13,"[56032.0, 63340.0, 70054.0, 76418.0, 82894.0, 88720.0, 94368.0, 99688.0, 104770.0, 109246.0, 113694.0, 117648.0, 121308.0, 124190.0, 127218.0, 129698.0, 132110.0, 134316.0, 135660.0, 137606.0, 138912.0, 139794.0, 140554.0, 141426.0, 142068.0, 142702.0, 143190.0, 143410.0, 143746.0, 143980.0, 144140.0, 144224.0, 144376.0, 144444.0, 144488.0, 144530.0, 144542.0, 144546.0, 144546.0]","[[21, 62, 30, 33, 36, 45, 58, 59], [63, 3, 61, 60, 2, 12, 13, 14], [50, 44, 26, 52, 25, 38, 51, 27], [24, 37, 39, 40, 43, 41, 23, 42], [0, 49, 48, 46, 47, 53, 22, 1], [9, 8, 7, 55, 56, 6, 57, 54], [4, 5, 16, 15, 20, 19, 18, 17], [34, 11, 31, 35, 29, 28, 10, 32]]"
250,100,boltzmann,greedy_merge,one_point,0.7,0.8,0.05,50,3,250,144464.0,155000.0,5615.72,29.28,39,4.24,0.38,0.0647,0.0093,4616.5177,"[55866.0, 62872.0, 70160.0, 76590.0, 82814.0, 88770.0, 93862.0, 99220.0, 104060.0, 108896.0, 112718.0, 116786.0, 120396.0, 123516.0, 126156.0, 128936.0, 130724.0, 133152.0, 134536.0, 136220.0, 138148.0, 139154.0, 140092.0, 140926.0, 141856.0, 142454.0, 142810.0, 143240.0, 143584.0, 143930.0, 144318.0, 144354.0, 144440.0, 144456.0, 144456.0, 144464.0, 144464.0, 144464.0]","[[51, 53, 61, 62, 60, 52, 50, 63], [58, 24, 4, 31, 32, 22, 33, 23], [1, 37, 16, 5, 43, 0, 15, 49], [55, 36, 57, 54, 48, 56, 59, 45], [25, 21, 40, 17, 41, 39, 27, 26], [10, 6, 9, 7, 2, 3, 8, 11], [12, 29, 14, 30, 46, 28, 47, 13], [38, 34, 20, 35, 44, 19, 42, 18]]"
250,100,boltzmann,greedy_merge,one_point,0.7,0.8,0.1,50,3,250,144006.0,157400.0,6539.22,29.16,36,3.91,0.28,0.0649,0.0083,4533.6596,"[55266.0, 62318.0, 69106.0, 75356.0, 81164.0, 87104.0, 92702.0, 97952.0, 102720.0, 107214.0, 111222.0, 115188.0, 118488.0, 122082.0, 124900.0, 127330.0, 130338.0, 132252.0, 134120.0, 136124.0, 137482.0, 138652.0, 139594.0, 140670.0, 141518.0, 142246.0, 142684.0, 143110.0, 143256.0, 143570.0, 143722.0, 143966.0, 143998.0, 144006.0, 144006.0]","[[11, 12, 57, 13, 10, 54, 55, 56], [21, 47, 34, 31, 32, 35, 46, 38], [36, 62, 30, 45, 63, 28, 29, 59], [8, 3, 6, 9, 14, 7, 53, 2], [33, 42, 41, 44, 24, 22, 40, 39], [15, 18, 17, 5, 16, 19, 20, 4], [61, 49, 0, 23, 1, 43, 60, 37], [50, 25, 58, 52, 51, 27, 26, 48]]"
250,100,boltzmann,greedy_merge,one_point,0.7,0.9,0.0,50,3,250,145926.0,162500.0,6720.2,28.94,40,4.48,0.1,0.0639,0.0085,4478.4822,"[56698.0, 63810.0, 70830.0, 77326.0, 83528.0, 89328.0, 95074.0, 99866.0, 105148.0, 110140.0, 114118.0, 118048.0, 122016.0, 125446.0, 128236.0, 130484.0, 132914.0, 134754.0, 136694.0, 138102.0, 139420.0, 140570.0, 141906.0, 142682.0, 143390.0, 143988.0, 144564.0, 144910.0, 145046.0, 145346.0, 145460.0, 145620.0, 145736.0, 145848.0, 145902.0, 145906.0, 145922.0, 145922.0, 145926.0]","[[13, 49, 12, 53, 0, 14, 1, 45], [55, 36, 56, 29, 28, 57, 54, 59], [30, 35, 4, 22, 23, 34, 24, 33], [11, 48, 58, 47, 37, 10, 46, 43], [50, 60, 61, 63, 44, 62, 51, 52], [41, 42, 26, 38, 39, 27, 25, 40], [15, 18, 20, 17, 16, 5, 21, 19], [7, 8, 31, 2, 32, 6, 3, 9]]"
250,100,boltzmann,greedy_merge,one_point,0.7,0.9,0.05,50,3,250,145832.0,157900.0,6476.74,28.8,35,3.78,0.32,0.0624,0.0088,4486.6319,"[55902.0, 63218.0, 70206.0, 76360.0, 82884.0, 88482.0, 94202.0, 99352.0, 104248.0, 109260.0, 113756.0, 117566.0, 121634.0, 124964.0, 128216.0, 130780.0, 133384.0, 135478.0, 136942.0, 138384.0, 139728.0, 140756.0, 141534.0, 142602.0, 143200.0, 143888.0, 144634.0, 145014.0, 145412.0, 145668.0, 145768.0, 145828.0, 145832.0, 145832.0]","[[57, 36, 21, 38, 44, 59, 19, 56], [9, 3, 2, 48, 6, 7, 8, 45], [39, 42, 46, 40, 47, 18, 20, 41], [22, 24, 15, 16, 23, 5, 4, 17], [52, 11, 51, 14, 10, 13, 12, 50], [35, 61, 58, 34, 62, 33, 63, 60], [0, 49, 1, 53, 43, 55, 37, 54], [28, 31, 25, 30, 32, 29, 27, 26]]"
250,100,boltzmann,greedy_merge,one_point,0.7,0.9,0.1,50,3,250,144200.0,156200.0,6519.17,28.16,40,4.54,0.26,0.0658,0.0075,4398.0141,"[55570.0, 63100.0, 69774.0, 76296.0, 82026.0, 87942.0, 93824.0, 98818.0, 103834.0, 108394.0, 112614.0, 116448.0, 120238.0, 123786.0, 126324.0, 129060.0, 131514.0, 133544.0, 135410.0, 136648.0, 137932.0, 138948.0, 139974.0, 141092.0, 141964.0, 142652.0, 143122.0, 143436.0, 143660.0, 143812.0, 143960.0, 144020.0, 144020.0, 144108.0, 144168.0, 144168.0, 144200.0, 144200.0, 144200.0]","[[22, 24, 17, 25, 23, 4, 27, 26], [19, 18, 0, 1, 16, 5, 15, 20], [54, 55, 53, 21, 57, 35, 34, 56], [31, 61, 63, 58, 62, 32, 60, 59], [52, 30, 44, 38, 29, 50, 28, 51], [12, 11, 14, 2, 10, 13, 3, 36], [37, 9, 6, 33, 7, 43, 49, 8], [46, 47, 48, 42, 40, 39, 41, 45]]"
250,100,boltzmann,greedy_merge,one_point,0.8,0.8,0.0,50,3,250,143692.0,154900.0,6202.83,28.2,36,4.19,0.28,0.067,0.0079,4565.7419,"[54902.0, 62448.0, 69404.0, 75940.0, 81614.0, 87812.0, 93364.0, 98936.0, 103960.0, 108386.0, 112862.0, 116566.0, 119936.0, 123142.0, 126326.0, 128820.0, 131234.0, 133598.0, 135446.0, 137038.0, 138168.0, 138994.0, 140060.0, 140742.0, 141674.0, 142220.0, 142680.0, 142974.0, 143146.0, 143308.0, 143540.0, 143656.0, 143692.0, 143692.0, 143692.0]","[[12, 55, 54, 53, 13, 33, 58, 14], [15, 23, 25, 26, 24, 4, 5, 22], [35, 56, 34, 45, 44, 59, 57, 38], [27, 31, 46, 11, 10, 48, 47, 32], [17, 19, 37, 43, 20, 16, 21, 18], [61, 41, 40, 62, 39, 60, 63, 42], [2, 0, 6, 1, 9, 3, 7, 8], [49, 51, 30, 29, 52, 36, 50, 28]]"
250,100,boltzmann,greedy_merge,one_point,0.8,0.8,0.05,50,3,250,143914.0,157700.0,6907.68,28.46,43,5.51,0.18,0.0674,0.0089,4570.1959,"[54614.0, 61658.0, 68452.0, 75212.0, 81366.0, 87336.0, 92958.0, 97852.0, 102756.0, 107794.0, 112242.0, 115942.0, 119748.0, 123052.0, 125876.0, 128560.0, 131284.0, 133458.0, 135110.0, 136484.0, 137580.0, 139056.0, 139914.0, 140812.0, 141616.0, 142088.0, 142472.0, 142792.0, 142988.0, 143154.0, 143518.0, 143598.0, 143622.0, 143710.0, 143778.0, 143794.0, 143798.0, 143810.0, 143822.0, 143914.0, 143914.0, 143914.0]","[[35, 29, 36, 34, 45, 28, 38, 30], [24, 26, 63, 23, 25, 5, 16, 15], [10, 51, 22, 11, 53, 50, 9, 44], [60, 3, 7, 62, 61, 2, 6, 8], [4, 19, 54, 1, 0, 55, 18, 20], [47, 40, 39, 57, 42, 41, 56, 46], [33, 31, 52, 27, 17, 21, 32, 48], [58, 12, 14, 43, 37, 13, 49, 59]]"
250,100,boltzmann,greedy_merge,one_point,0.8,0.8,0.1,50,3,250,145312.0,157300.0,5498.24,30.58,41,4.57,0.22,0.0632,0.0084,4619.8151,"[55906.0, 63282.0, 70138.0, 76500.0, 82974.0, 88590.0, 93952.0, 99002.0, 104242.0, 108842.0, 113148.0, 116418.0, 120138.0, 123470.0, 126114.0, 128568.0, 130632.0, 132248.0, 133932.0, 135342.0, 137040.0, 138590.0, 139736.0, 140860.0, 141436.0, 142204.0, 142836.0, 143254.0, 143652.0, 144096.0, 144568.0, 144752.0, 144928.0, 145044.0, 145068.0, 145162.0, 145252.0, 145312.0, 145312.0, 145312.0]","[[38, 41, 23, 40, 48, 42, 39, 24], [59, 43, 49, 37, 32, 58, 31, 36], [35, 52, 44, 45, 54, 33, 55, 34], [14, 53, 63, 57, 56, 62, 60, 61], [22, 20, 30, 19, 28, 18, 4, 29], [47, 13, 1, 12, 10, 0, 11, 46], [2, 9, 6, 3, 51, 7, 50, 8], [15, 26, 27, 5, 21, 17, 16, 25]]"
250,100,boltzmann,greedy_merge,one_point,0.8,0.9,0.0,50,3,250,144716.0,156300.0,5780.74,29.04,38,4.11,0.26,0.0605,0.0083,4460.282,"[56886.0, 64362.0, 70762.0, 77686.0, 83858.0, 89626.0, 95300.0, 100532.0, 105214.0, 109594.0, 113742.0, 117338.0, 120786.0, 123932.0, 126550.0, 129172.0, 132064.0, 134184.0, 135522.0, 137102.0, 138466.0, 139806.0, 140772.0, 141604.0, 142440.0, 143000.0, 143464.0, 143832.0, 144264.0, 144438.0, 144608.0, 144616.0, 144644.0, 144704.0, 144712.0, 144712.0, 144716.0]","[[21, 4, 55, 20, 18, 54, 19, 17], [26, 15, 27, 25, 50, 51, 5, 16], [39, 7, 8, 40, 42, 9, 41, 6], [31, 48, 10, 44, 45, 32, 11, 38], [13, 0, 53, 2, 14, 1, 3, 12], [59, 37, 49, 43, 46, 52, 47, 36], [63, 61, 22, 23, 62, 58, 60, 24], [30, 33, 57, 29, 28, 35, 34, 56]]"
250,100,boltzmann,greedy_merge,one_point,0.8,0.9,0.05,50,3,250,144516.0,160300.0,6742.47,29.18,44,5.68,0.12,0.0608,0.0094,4570.7038,"[57032.0, 64624.0, 71356.0, 77866.0, 84026.0, 90142.0, 95636.0, 100900.0, 105462.0, 110230.0, 114232.0, 117878.0, 121412.0, 124452.0, 127270.0, 129468.0, 131546.0, 133398.0, 134820.0, 136336.0, 137472.0, 138920.0, 139872.0, 141192.0, 141560.0, 142106.0, 142524.0, 142934.0, 143458.0, 143798.0, 144002.0, 144116.0, 144228.0, 144244.0, 144256.0, 144296.0, 144316.0, 144316.0, 144432.0, 144468.0, 144516.0, 144516.0, 144516.0]","[[12, 57, 56, 14, 13, 36, 11, 10], [45, 26, 18, 20, 19, 27, 25, 38], [62, 61, 29, 28, 63, 60, 30, 33], [7, 3, 9, 2, 8, 55, 58, 6], [21, 0, 16, 5, 1, 15, 17, 4], [24, 47, 46, 22, 54, 35, 34, 23], [41, 39, 31, 44, 59, 42, 32, 40], [53, 50, 48, 51, 37, 49, 52, 43]]"
250,100,boltzmann,greedy_merge,one_point,0.8,0.9,0.1,50,3,250,144638.0,159700.0,5504.14,30.04,43,5.01,0.1,0.0618,0.0091,4498.2724,"[56098.0, 63092.0, 69804.0, 76048.0, 82220.0, 87918.0, 93464.0, 98398.0, 103076.0, 107406.0, 111612.0, 115852.0, 119570.0, 122588.0, 125392.0, 128206.0, 130454.0, 132506.0, 134454.0, 136432.0, 137538.0, 138554.0, 139472.0, 140372.0, 141414.0, 142178.0, 142782.0, 143274.0, 143678.0, 143848.0, 144134.0, 144326.0, 144348.0, 144444.0, 144460.0, 144472.0, 144472.0, 144526.0, 144558.0, 144634.0, 144638.0, 144638.0]","[[41, 39, 40, 42, 0, 1, 11, 49], [43, 10, 14, 2, 37, 13, 12, 3], [50, 51, 52, 56, 57, 19, 18, 20], [32, 29, 30, 33, 31, 54, 55, 28], [59, 8, 6, 7, 48, 9, 45, 53], [4, 15, 22, 17, 24, 16, 21, 23], [47, 27, 25, 46, 34, 26, 35, 5], [60, 63, 62, 61, 38, 36, 58, 44]]"
250,100,boltzmann,greedy_merge,one_point,0.9,0.8,0.0,50,3,250,144708.0,158400.0,6826.27,29.08,39,4.56,0.18,0.064,0.0089,4669.5744,"[55502.0, 62748.0, 69758.0, 75892.0, 82436.0, 88144.0, 93728.0, 98860.0, 104012.0, 108200.0, 112304.0, 116564.0, 120634.0, 123900.0, 126702.0, 129352.0, 131600.0, 133496.0, 135162.0, 136608.0, 137882.0, 138932.0, 140024.0, 140854.0, 141470.0, 142330.0, 142812.0, 143310.0, 143694.0, 143930.0, 144118.0, 144396.0, 144548.0, 144562.0, 144696.0, 144704.0, 144704.0, 144708.0]","[[53, 51, 50, 19, 38, 18, 20, 52], [5, 15, 47, 25, 46, 16, 27, 26], [44, 57, 56, 32, 34, 31, 33, 35], [14, 13, 10, 12, 62, 11, 2, 3], [37, 36, 48, 43, 49, 8, 59, 45], [40, 60, 63, 61, 39, 41, 42, 58], [17, 24, 23, 21, 22, 0, 1, 4], [55, 6, 28, 54, 7, 29, 9, 30]]"
250,100,boltzmann,greedy_merge,one_point,0.9,0.8,0.05,50,3,250,144822.0,160800.0,6763.82,28.84,40,4.58,0.1,0.0661,0.0077,4609.0369,"[55870.0, 63082.0, 69892.0, 76490.0, 82366.0, 88070.0, 93784.0, 98954.0, 103768.0, 108120.0, 112148.0, 115884.0, 119334.0, 122602.0, 125920.0, 128688.0, 131102.0, 133338.0, 135350.0, 136796.0, 138262.0, 139646.0, 140772.0, 141750.0, 142442.0, 143044.0, 143584.0, 143944.0, 144260.0, 144348.0, 144406.0, 144578.0, 144598.0, 144690.0, 144694.0, 144802.0, 144818.0, 144822.0, 144822.0]","[[27, 1, 25, 15, 5, 26, 0, 17], [21, 55, 13, 38, 44, 54, 12, 14], [18, 42, 40, 39, 19, 41, 16, 20], [31, 34, 56, 32, 35, 57, 33, 48], [59, 61, 10, 63, 58, 60, 11, 62], [36, 43, 50, 52, 49, 53, 37, 51], [46, 7, 47, 22, 6, 24, 23, 4], [45, 28, 30, 3, 8, 2, 29, 9]]"
